Date,quarter - year,Ticker,diferencia_cierre_vs_apertura,nombre_holding,activity_act,activity_porc,Operacion_insider,resultado_operacion_insider,insider_rating,ebitda,netIncome,eps_surprise
20-02-2024,Q1 2024,ORLY,-1.0066680908203125,AC,0,0.0308,0,-60.0,1.0,867186000.0,547238000.0,-0.01
21-02-2024,Q1 2024,ORLY,0.0433349609375,AC,0,0.0308,0,-2.0,1.0,867186000.0,547238000.0,-0.01
26-02-2024,Q1 2024,ORLY,0.211334228515625,AC,0,0.0308,0,-4.0,1.0,867186000.0,547238000.0,-0.01
28-02-2024,Q1 2024,ORLY,0.8639984130859375,AC,0,0.0308,0,-82.0,1.0,867186000.0,547238000.0,-0.01
28-02-2024,Q1 2024,ORLY,0.8639984130859375,AC,0,0.0308,0,-97.0,1.0,867186000.0,547238000.0,-0.01
01-03-2024,Q1 2024,ORLY,-0.017333984375,AC,0,0.0308,0,-3.0,1.0,867186000.0,547238000.0,-0.01
04-03-2024,Q1 2024,ORLY,-0.6719970703125,AC,0,0.0308,0,-85.0,0.0,867186000.0,547238000.0,-0.01
03-05-2024,Q2 2024,ORLY,0.6393280029296875,AC,0,0.0327,0,-77.0,1.0,979624000.0,622848000.0,-0.03
29-05-2024,Q2 2024,ORLY,0.4306678771972656,AC,0,0.0327,0,-2.0,1.0,979624000.0,622848000.0,-0.03
31-05-2024,Q2 2024,ORLY,-0.28533935546875,AC,0,0.0327,0,-2.0,1.0,979624000.0,622848000.0,-0.03
30-07-2024,Q3 2024,ORLY,1.4933319091796875,AC,0,0.0387,0,-35.0,1.0,1019526000.0,665464000.0,-0.01
30-07-2024,Q3 2024,ORLY,1.4933319091796875,AC,0,0.0387,0,-34.0,1.0,1019526000.0,665464000.0,-0.01
30-07-2024,Q3 2024,ORLY,1.4933319091796875,AC,0,0.0387,0,-73.0,1.0,1019526000.0,665464000.0,-0.01
31-07-2024,Q3 2024,ORLY,-1.4026641845703125,AC,0,0.0387,0,-72.0,1.0,1019526000.0,665464000.0,-0.01
07-08-2024,Q3 2024,ORLY,0.0026702880859375,AC,0,0.0387,0,-4.0,1.0,1019526000.0,665464000.0,-0.01
14-08-2024,Q3 2024,ORLY,1.2606658935546875,AC,0,0.0387,0,-88.0,1.0,1019526000.0,665464000.0,-0.01
14-08-2024,Q3 2024,ORLY,1.2606658935546875,AC,0,0.0387,0,-9.0,1.0,1019526000.0,665464000.0,-0.01
15-08-2024,Q3 2024,ORLY,-1.2739944458007812,AC,0,0.0387,0,-84.0,1.0,1019526000.0,665464000.0,-0.01
19-08-2024,Q3 2024,ORLY,-0.0873260498046875,AC,0,0.0387,0,0.0,1.0,1019526000.0,665464000.0,-0.01
19-08-2024,Q3 2024,ORLY,-0.0873260498046875,AC,0,0.0387,0,-7.0,1.0,1019526000.0,665464000.0,-0.01
21-08-2024,Q3 2024,ORLY,0.211334228515625,AC,0,0.0387,0,-4.0,1.0,1019526000.0,665464000.0,-0.01
27-08-2024,Q3 2024,ORLY,0.31600189208984375,AC,0,0.0387,0,-94.0,1.0,1019526000.0,665464000.0,-0.01
05-11-2024,Q4 2024,ORLY,0.31800079345703125,AC,0,0.0259,0,-14.0,1.0,863168000.0,551130000.0,-0.02
11-11-2024,Q4 2024,ORLY,-0.00266265869140625,AC,0,0.0259,0,-2.0,1.0,863168000.0,551130000.0,-0.02
11-11-2024,Q4 2024,ORLY,-0.00266265869140625,AC,0,0.0259,0,0.0,1.0,863168000.0,551130000.0,-0.02
22-11-2024,Q4 2024,ORLY,0.7053375244140625,AC,0,0.0259,0,-46.0,1.0,863168000.0,551130000.0,-0.02
25-11-2024,Q4 2024,ORLY,-0.07733154296875,AC,0,0.0259,0,-99.0,1.0,863168000.0,551130000.0,-0.02
29-11-2024,Q4 2024,ORLY,0.236663818359375,AC,0,0.0259,0,-86.0,1.0,863168000.0,551130000.0,-0.02
12-02-2025,Q1 2025,ORLY,0.40799713134765625,AC,0,0.035,0,-38.0,1.0,864139000.0,538485000.0,-0.04
12-02-2025,Q1 2025,ORLY,0.40799713134765625,AC,0,0.035,0,-20.0,1.0,864139000.0,538485000.0,-0.04
13-02-2025,Q1 2025,ORLY,0.26667022705078125,AC,0,0.035,0,-52.0,0.0,864139000.0,538485000.0,-0.04
13-02-2025,Q1 2025,ORLY,0.26667022705078125,AC,0,0.035,0,-95.0,1.0,864139000.0,538485000.0,-0.04
19-02-2025,Q1 2025,ORLY,0.11333465576171875,AC,0,0.035,0,-31.0,1.0,864139000.0,538485000.0,-0.04
20-02-2025,Q1 2025,ORLY,1.1520004272460938,AC,0,0.035,0,-1.0,1.0,864139000.0,538485000.0,-0.04
24-02-2025,Q1 2025,ORLY,0.220001220703125,AC,0,0.035,0,-2.0,1.0,864139000.0,538485000.0,-0.04
24-02-2025,Q1 2025,ORLY,0.220001220703125,AC,0,0.035,0,-21.0,1.0,864139000.0,538485000.0,-0.04
24-02-2025,Q1 2025,ORLY,0.220001220703125,AC,0,0.035,0,-35.0,1.0,864139000.0,538485000.0,-0.04
25-02-2025,Q1 2025,ORLY,1.7066726684570312,AC,0,0.035,0,-58.0,1.0,864139000.0,538485000.0,-0.04
26-02-2025,Q1 2025,ORLY,-1.0053329467773438,AC,0,0.035,0,-84.0,1.0,864139000.0,538485000.0,-0.04
27-02-2025,Q1 2025,ORLY,1.2306671142577983,AC,0,0.035,0,-94.0,1.0,864139000.0,538485000.0,-0.04
27-02-2025,Q1 2025,ORLY,1.2306671142577983,AC,0,0.035,0,-3.0,1.0,864139000.0,538485000.0,-0.04
19-05-2025,Q2 2025,ORLY,0.9933319091796875,AC,0,0.2738,0,-16.0,1.0,1043727000.0,668595000.0,0.0
29-05-2025,Q2 2025,ORLY,-0.27466583251951704,AC,0,0.2738,0,-100.0,1.0,1043727000.0,668595000.0,0.0
30-05-2025,Q2 2025,ORLY,0.8226623535156392,AC,0,0.2738,0,-93.0,1.0,1043727000.0,668595000.0,0.0
29-07-2022,Q3 2022,OTIS,-2.8706817626953125,FS,1,1.0,0,-52.0,1.0,576000000.0,324000000.0,0.02
01-08-2022,Q3 2022,OTIS,-2.9762420654296875,FS,1,1.0,0,-79.0,1.0,576000000.0,324000000.0,0.02
03-02-2023,Q1 2023,OTIS,-2.4418716430664062,FS,1,0.0002,0,-45.0,1.0,560000000.0,331000000.0,0.05
03-02-2023,Q1 2023,OTIS,-2.4418716430664062,FS,1,0.0002,0,-43.0,1.0,560000000.0,331000000.0,0.05
03-02-2023,Q1 2023,OTIS,-2.4418716430664062,FS,1,0.0002,0,-68.0,1.0,560000000.0,331000000.0,0.05
03-02-2023,Q1 2023,OTIS,-2.4418716430664062,FS,1,0.0002,0,-59.0,1.0,560000000.0,331000000.0,0.05
06-02-2023,Q1 2023,OTIS,-3.9456939697265625,FS,1,0.0002,0,-100.0,1.0,560000000.0,331000000.0,0.05
14-02-2023,Q1 2023,OTIS,-3.7244415283203125,FS,1,0.0002,0,-4.0,1.0,560000000.0,331000000.0,0.05
06-03-2023,Q1 2023,OTIS,-3.7303695678710938,FS,1,0.0002,0,-3.0,1.0,560000000.0,331000000.0,0.05
28-07-2023,Q3 2023,OTIS,-3.7450408935546875,FS,0,0.0007,0,-9.0,1.0,617000000.0,376000000.0,0.07
28-07-2023,Q3 2023,OTIS,-3.7450408935546875,FS,0,0.0007,0,-100.0,1.0,617000000.0,376000000.0,0.07
07-02-2024,Q1 2024,OTIS,-2.7510223388671875,FS,0,0.0227999999999999,0,-14.0,1.0,588000000.0,353000000.0,0.02
20-02-2024,Q1 2024,OTIS,-2.057373046875014,FS,0,0.0227999999999999,0,-47.0,1.0,588000000.0,353000000.0,0.02
20-02-2024,Q1 2024,OTIS,-2.057373046875014,FS,0,0.0227999999999999,0,-82.0,1.0,588000000.0,353000000.0,0.02
21-02-2024,Q1 2024,OTIS,-2.003814697265625,FS,0,0.0227999999999999,0,-21.0,1.0,588000000.0,353000000.0,0.02
07-05-2024,Q2 2024,OTIS,-2.1088638305664205,FS,0,0.0249,0,-66.0,1.0,612000000.0,415000000.0,0.03
07-11-2024,Q4 2024,OTIS,-1.8630447387695312,FS,0,0.0283999999999999,0,-47.0,1.0,579000000.0,337000000.0,-0.03
08-11-2024,Q4 2024,OTIS,-2.0576934814453125,FS,0,0.0283999999999999,0,-88.0,1.0,579000000.0,337000000.0,-0.03
31-01-2025,Q1 2025,OTIS,-0.6615829467773438,FS,0,0.0168,0,-99.0,1.0,453000000.0,243000000.0,0.01
05-02-2025,Q1 2025,OTIS,-0.760261535644517,FS,0,0.0168,0,-16.0,1.0,453000000.0,243000000.0,0.01
05-02-2025,Q1 2025,OTIS,-0.760261535644517,FS,0,0.0168,0,-13.0,1.0,453000000.0,243000000.0,0.01
10-02-2025,Q1 2025,OTIS,-0.859916687011733,FS,0,0.0168,0,-10.0,1.0,453000000.0,243000000.0,0.01
10-02-2025,Q1 2025,OTIS,-0.859916687011733,FS,0,0.0168,0,-6.0,1.0,453000000.0,243000000.0,0.01
13-02-2025,Q1 2025,OTIS,-0.5154190063476847,FS,0,0.0168,0,-27.0,1.0,453000000.0,243000000.0,0.01
10-03-2025,Q1 2025,OTIS,-1.2924575805664062,FS,0,0.0168,0,-9.0,1.0,453000000.0,243000000.0,0.01
04-03-2020,Q1 2020,OXY,-2.858692169189453,ic,1,2.9265,1,18.0,1.0,623000000.0,-2013000000.0,0.11
06-03-2020,Q1 2020,OXY,-5.370733261108398,ic,1,2.9265,1,3.0,1.0,623000000.0,-2013000000.0,0.11
13-03-2020,Q1 2020,OXY,0.2494525909423828,ic,1,2.9265,1,15.0,1.0,623000000.0,-2013000000.0,0.11
26-03-2020,Q1 2020,OXY,0.1497020721435547,ic,1,2.9265,1,7.0,1.0,623000000.0,-2013000000.0,0.11
08-05-2020,Q2 2020,OXY,-0.027884483337402344,BRK,0,1.0,0,-23.0,0.0,-5755000000.0,-8131000000.0,-0.08
05-06-2020,Q2 2020,OXY,1.8686542510986293,BRK,0,1.0,0,-64.0,0.0,-5755000000.0,-8131000000.0,-0.08
31-03-2021,Q1 2021,OXY,-1.9566173553466797,SAM,1,1.0,0,-9.0,0.0,2904000000.0,-146000000.0,0.18
31-03-2021,Q1 2021,OXY,-1.9566173553466797,ic,0,0.0293,0,-9.0,0.0,2904000000.0,-146000000.0,0.18
05-04-2021,Q2 2021,OXY,-2.875272750854492,SAM,0,1.0,0,-9.0,0.0,2899000000.0,103000000.0,0.29
05-04-2021,Q2 2021,OXY,-2.875272750854492,ic,0,0.429,0,-9.0,0.0,2899000000.0,103000000.0,0.29
09-08-2021,Q3 2021,OXY,-1.2009563446044957,ic,0,0.084,1,7.0,1.0,3582000000.0,823000000.0,0.21
02-03-2022,Q1 2022,OXY,-2.3758506774902415,AM,0,0.5697,1,205.0,0.0,5097000000.0,4842000000.0,0.09
02-03-2022,Q1 2022,OXY,-2.3758506774902415,BRK,1,1.0,1,205.0,0.0,5097000000.0,4842000000.0,0.09
02-03-2022,Q1 2022,OXY,-2.3758506774902415,ic,0,1.0,1,205.0,0.0,5097000000.0,4842000000.0,0.09
09-03-2022,Q1 2022,OXY,3.1668472290039062,AM,0,0.5697,1,30.0,0.0,5097000000.0,4842000000.0,0.09
09-03-2022,Q1 2022,OXY,3.1668472290039062,BRK,1,1.0,1,30.0,0.0,5097000000.0,4842000000.0,0.09
09-03-2022,Q1 2022,OXY,3.1668472290039062,ic,0,1.0,1,30.0,0.0,5097000000.0,4842000000.0,0.09
11-03-2022,Q1 2022,OXY,-1.312744140625,AM,0,0.5697,0,-24.0,1.0,5097000000.0,4842000000.0,0.09
11-03-2022,Q1 2022,OXY,-1.312744140625,BRK,1,1.0,0,-24.0,1.0,5097000000.0,4842000000.0,0.09
11-03-2022,Q1 2022,OXY,-1.312744140625,ic,0,1.0,0,-24.0,1.0,5097000000.0,4842000000.0,0.09
14-03-2022,Q1 2022,OXY,-2.580005645751953,AM,0,0.5697,1,15.0,0.0,5097000000.0,4842000000.0,0.09
14-03-2022,Q1 2022,OXY,-2.580005645751953,BRK,1,1.0,1,15.0,0.0,5097000000.0,4842000000.0,0.09
14-03-2022,Q1 2022,OXY,-2.580005645751953,ic,0,1.0,1,15.0,0.0,5097000000.0,4842000000.0,0.09
28-03-2022,Q1 2022,OXY,-2.6457176208496094,AM,0,0.5697,1,3.0,1.0,5097000000.0,4842000000.0,0.09
28-03-2022,Q1 2022,OXY,-2.6457176208496094,BRK,1,1.0,1,3.0,1.0,5097000000.0,4842000000.0,0.09
28-03-2022,Q1 2022,OXY,-2.6457176208496094,ic,0,1.0,1,3.0,1.0,5097000000.0,4842000000.0,0.09
02-05-2022,Q2 2022,OXY,1.232013702392571,AM,0,0.6919,1,4.0,0.0,6828000000.0,3727000000.0,0.14
02-05-2022,Q2 2022,OXY,1.232013702392571,BRK,1,0.1626,1,4.0,0.0,6828000000.0,3727000000.0,0.14
10-05-2022,Q2 2022,OXY,-2.4763031005859375,AM,0,0.6919,1,1.0,0.0,6828000000.0,3727000000.0,0.14
10-05-2022,Q2 2022,OXY,-2.4763031005859375,BRK,1,0.1626,1,1.0,0.0,6828000000.0,3727000000.0,0.14
01-06-2022,Q2 2022,OXY,-3.2755966186523438,AM,0,0.6919,0,-76.0,1.0,6828000000.0,3727000000.0,0.14
01-06-2022,Q2 2022,OXY,-3.2755966186523438,BRK,1,0.1626,0,-76.0,1.0,6828000000.0,3727000000.0,0.14
17-06-2022,Q2 2022,OXY,-3.0934371948242188,AM,0,0.6919,1,7.0,0.0,6828000000.0,3727000000.0,0.14
17-06-2022,Q2 2022,OXY,-3.0934371948242188,BRK,1,0.1626,1,7.0,0.0,6828000000.0,3727000000.0,0.14
23-06-2022,Q2 2022,OXY,-4.420551300048835,AM,0,0.6919,1,1.0,0.0,6828000000.0,3727000000.0,0.14
23-06-2022,Q2 2022,OXY,-4.420551300048835,BRK,1,0.1626,1,1.0,0.0,6828000000.0,3727000000.0,0.14
29-06-2022,Q2 2022,OXY,-5.486152648925788,AM,0,0.6919,1,6.0,0.0,6828000000.0,3727000000.0,0.14
29-06-2022,Q2 2022,OXY,-5.486152648925788,BRK,1,0.1626,1,6.0,0.0,6828000000.0,3727000000.0,0.14
05-07-2022,Q3 2022,OXY,-2.416572570800774,AM,0,1.0,1,7.0,0.0,5669000000.0,2728000000.0,-0.02
05-07-2022,Q3 2022,OXY,-2.416572570800774,BRK,1,0.2257999999999999,1,7.0,0.0,5669000000.0,2728000000.0,-0.02
11-07-2022,Q3 2022,OXY,-2.5436782836914062,AM,0,1.0,1,2.0,0.0,5669000000.0,2728000000.0,-0.02
11-07-2022,Q3 2022,OXY,-2.5436782836914062,BRK,1,0.2257999999999999,1,2.0,0.0,5669000000.0,2728000000.0,-0.02
14-07-2022,Q3 2022,OXY,-1.7681236267089844,AM,0,1.0,1,1.0,0.0,5669000000.0,2728000000.0,-0.02
14-07-2022,Q3 2022,OXY,-1.7681236267089844,BRK,1,0.2257999999999999,1,1.0,0.0,5669000000.0,2728000000.0,-0.02
18-07-2022,Q3 2022,OXY,-2.5057907104492188,AM,0,1.0,1,0.0,0.0,5669000000.0,2728000000.0,-0.02
18-07-2022,Q3 2022,OXY,-2.5057907104492188,BRK,1,0.2257999999999999,1,0.0,0.0,5669000000.0,2728000000.0,-0.02
04-08-2022,Q3 2022,OXY,-4.947715759277344,AM,0,1.0,1,4.0,0.0,5669000000.0,2728000000.0,-0.02
04-08-2022,Q3 2022,OXY,-4.947715759277344,BRK,1,0.2257999999999999,1,4.0,0.0,5669000000.0,2728000000.0,-0.02
26-09-2022,Q3 2022,OXY,-2.733417510986328,AM,0,1.0,1,3.0,0.0,5669000000.0,2728000000.0,-0.02
26-09-2022,Q3 2022,OXY,-2.733417510986328,BRK,1,0.2257999999999999,1,3.0,0.0,5669000000.0,2728000000.0,-0.02
03-03-2023,Q1 2023,OXY,-0.5472793579101562,BRK,1,0.0892999999999999,1,3.0,0.0,3693000000.0,1257000000.0,-0.15
13-03-2023,Q1 2023,OXY,-1.2825202941894531,BRK,1,0.0892999999999999,1,4.0,0.0,3693000000.0,1257000000.0,-0.15
23-03-2023,Q1 2023,OXY,-2.619049072265625,BRK,1,0.0892999999999999,1,2.0,0.0,3693000000.0,1257000000.0,-0.15
11-05-2023,Q2 2023,OXY,-0.49977874755859375,BRK,1,0.0587,1,1.0,0.0,3266000000.0,856000000.0,-0.04
16-05-2023,Q2 2023,OXY,-2.667133331298821,BRK,1,0.0587,1,2.0,0.0,3266000000.0,856000000.0,-0.04
25-05-2023,Q2 2023,OXY,-1.8606109619140625,BRK,1,0.0587,1,2.0,0.0,3266000000.0,856000000.0,-0.04
26-06-2023,Q2 2023,OXY,-0.7398300170898438,BRK,1,0.0587,1,1.0,0.0,3266000000.0,856000000.0,-0.04
23-10-2023,Q4 2023,OXY,-3.2314605712890625,BRK,1,0.0874,1,2.0,0.0,3529000000.0,1192000000.0,0.03
11-12-2023,Q4 2023,OXY,-0.8146476745605469,BRK,1,0.0874,1,5.0,0.0,3529000000.0,1192000000.0,0.03
19-12-2023,Q4 2023,OXY,-0.4100914001464844,BRK,1,0.0874,1,2.0,0.0,3529000000.0,1192000000.0,0.03
01-02-2024,Q1 2024,OXY,-2.1015052795410227,BRK,1,0.0177,1,2.0,0.0,2987000000.0,884000000.0,0.03
05-06-2024,Q2 2024,OXY,-1.6773834228515625,BRK,1,0.0293,1,1.0,0.0,3662000000.0,1155000000.0,0.26
05-06-2024,Q2 2024,OXY,-1.6773834228515625,HC,1,1.0,1,1.0,0.0,3662000000.0,1155000000.0,0.26
10-06-2024,Q2 2024,OXY,-0.6926078796386719,BRK,1,0.0293,1,1.0,0.0,3662000000.0,1155000000.0,0.26
10-06-2024,Q2 2024,OXY,-0.6926078796386719,HC,1,1.0,1,1.0,0.0,3662000000.0,1155000000.0,0.26
13-06-2024,Q2 2024,OXY,-1.6595420837402344,BRK,1,0.0293,1,1.0,0.0,3662000000.0,1155000000.0,0.26
13-06-2024,Q2 2024,OXY,-1.6595420837402344,HC,1,1.0,1,1.0,0.0,3662000000.0,1155000000.0,0.26
17-12-2024,Q4 2024,OXY,-0.1236572265625,BRK,1,0.0349,1,3.0,0.0,2135000000.0,-125000000.0,0.13
07-02-2025,Q1 2025,OXY,-0.7159957885742188,BRK,1,0.0029,1,0.0,0.0,3567000000.0,931000000.0,0.11
09-05-2022,Q2 2022,PAYC,-12.04632568359375,FS,0,0.0091,0,0.0,1.0,95759000.0,57355000.0,0.14
09-05-2022,Q2 2022,PAYC,-12.04632568359375,FS,0,0.0091,0,-2.0,1.0,95759000.0,57355000.0,0.14
11-05-2022,Q2 2022,PAYC,-18.509613037109432,FS,0,0.0091,0,0.0,1.0,95759000.0,57355000.0,0.14
11-05-2022,Q2 2022,PAYC,-18.509613037109432,FS,0,0.0091,0,-3.0,1.0,95759000.0,57355000.0,0.14
11-05-2022,Q2 2022,PAYC,-18.509613037109432,FS,0,0.0091,0,-6.0,1.0,95759000.0,57355000.0,0.14
11-05-2022,Q2 2022,PAYC,-18.509613037109432,FS,0,0.0091,0,-1.0,1.0,95759000.0,57355000.0,0.14
11-05-2022,Q2 2022,PAYC,-18.509613037109432,FS,0,0.0091,0,-5.0,1.0,95759000.0,57355000.0,0.14
25-05-2022,Q2 2022,PAYC,4.037017822265625,FS,0,0.0091,0,-12.0,1.0,95759000.0,57355000.0,0.14
08-08-2022,Q3 2022,PAYC,-7.75054931640625,FS,0,0.3692,0,-6.0,1.0,99866000.0,52153000.0,0.09
10-08-2023,Q3 2023,PAYC,-1.390380859375,FS,0,0.0069,0,-1.0,1.0,131212000.0,75219000.0,0.16
08-09-2023,Q3 2023,PAYC,-8.624176025390625,FS,0,0.0069,0,-3.0,1.0,131212000.0,75219000.0,0.16
03-11-2023,Q4 2023,PAYC,-6.4194488525390625,FS,0,0.0129,1,5.0,1.0,143167000.0,81757000.0,0.15
06-12-2023,Q4 2023,PAYC,-0.3989868164062216,FS,0,0.0129,0,-17.0,1.0,143167000.0,81757000.0,0.15
14-12-2023,Q4 2023,PAYC,-0.7733459472655966,FS,0,0.0129,1,0.0,1.0,143167000.0,81757000.0,0.15
20-02-2024,Q1 2024,PAYC,-0.8974151611328125,FS,1,1.0607,0,-9.0,1.0,323300000.0,247187000.0,0.14
08-05-2024,Q2 2024,PAYC,-3.938232421875,FS,0,0.0081999999999999,0,-4.0,1.0,135500000.0,67970000.0,0.02
17-05-2024,Q2 2024,PAYC,-0.816650390625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
20-05-2024,Q2 2024,PAYC,-3.965057373046875,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
21-05-2024,Q2 2024,PAYC,-1.838348388671875,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
22-05-2024,Q2 2024,PAYC,-0.899200439453125,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
23-05-2024,Q2 2024,PAYC,-8.401626586914062,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
24-05-2024,Q2 2024,PAYC,-4.687164306640625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
28-05-2024,Q2 2024,PAYC,-5.66326904296875,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
29-05-2024,Q2 2024,PAYC,-1.995361328125,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
31-05-2024,Q2 2024,PAYC,-12.916168212890625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
31-05-2024,Q2 2024,PAYC,-12.916168212890625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
03-06-2024,Q2 2024,PAYC,-3.51470947265625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
04-06-2024,Q2 2024,PAYC,0.872406005859375,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
05-06-2024,Q2 2024,PAYC,-3.8174591064453125,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
05-06-2024,Q2 2024,PAYC,-3.8174591064453125,FS,0,0.0081999999999999,1,2.0,1.0,135500000.0,67970000.0,0.02
06-06-2024,Q2 2024,PAYC,-1.695556640625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
07-06-2024,Q2 2024,PAYC,0.2637176513671875,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
10-06-2024,Q2 2024,PAYC,1.265289306640625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
11-06-2024,Q2 2024,PAYC,-1.8893585205078125,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
11-06-2024,Q2 2024,PAYC,-1.8893585205078125,FS,0,0.0081999999999999,0,-6.0,1.0,135500000.0,67970000.0,0.02
12-06-2024,Q2 2024,PAYC,-3.3460693359375,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
13-06-2024,Q2 2024,PAYC,-3.948455810546875,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
14-06-2024,Q2 2024,PAYC,0.5559539794921875,FS,0,0.0081999999999999,0,-2.0,1.0,135500000.0,67970000.0,0.02
14-06-2024,Q2 2024,PAYC,0.5559539794921875,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
17-06-2024,Q2 2024,PAYC,-1.464996337890625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
18-06-2024,Q2 2024,PAYC,-2.2525482177734375,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
20-06-2024,Q2 2024,PAYC,3.1706695556640625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
21-06-2024,Q2 2024,PAYC,0.335693359375,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
24-06-2024,Q2 2024,PAYC,-1.14337158203125,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
25-06-2024,Q2 2024,PAYC,-4.3732452392578125,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
26-06-2024,Q2 2024,PAYC,-1.2685394287109375,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
27-06-2024,Q2 2024,PAYC,-0.4553375244140625,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
28-06-2024,Q2 2024,PAYC,-0.3563232421875,FS,0,0.0081999999999999,0,0.0,1.0,135500000.0,67970000.0,0.02
18-02-2025,Q1 2025,PAYC,1.9727020263672443,FS,1,0.2818,0,-9.0,1.0,231100000.0,139400000.0,0.24
21-02-2025,Q1 2025,PAYC,-2.964828491210966,FS,1,0.2818,0,-7.0,1.0,231100000.0,139400000.0,0.24
24-02-2025,Q1 2025,PAYC,3.7756958007812216,FS,1,0.2818,0,-6.0,1.0,231100000.0,139400000.0,0.24
13-03-2025,Q1 2025,PAYC,-3.4196014404296875,FS,1,0.2818,0,-4.0,1.0,231100000.0,139400000.0,0.24
01-09-2021,Q3 2021,PCG,-0.05197811126708807,BAUPOST,0,0.7646,1,24.0,1.0,1399000000.0,-1088000000.0,-0.02
05-11-2021,Q4 2021,PCG,-0.24839687347412287,AM,0,0.0654,1,32.0,1.0,1695000000.0,476000000.0,-0.06
05-11-2021,Q4 2021,PCG,-0.24839687347412287,BAUPOST,0,1.0,1,32.0,1.0,1695000000.0,476000000.0,-0.06
31-01-2022,Q1 2022,PCG,0.05393123626709162,AM,0,0.5194,0,-8.0,0.0,1783000000.0,478000000.0,0.05
31-01-2022,Q1 2022,PCG,0.05393123626709162,tp,0,0.1,0,-8.0,0.0,1783000000.0,478000000.0,0.05
14-04-2022,Q2 2022,PCG,0.06722831726074396,AM,0,0.8751000000000001,0,-14.0,0.0,1501000000.0,360000000.0,-0.03
14-04-2022,Q2 2022,PCG,0.06722831726074396,tp,0,0.0562999999999999,0,-14.0,0.0,1501000000.0,360000000.0,-0.03
08-09-2022,Q3 2022,PCG,0.06366062164306818,AM,0,1.0,0,-3.0,1.0,2007000000.0,459000000.0,0.09
08-09-2022,Q3 2022,PCG,0.06366062164306818,tp,0,0.0306,0,-3.0,1.0,2007000000.0,459000000.0,0.09
04-10-2022,Q4 2022,PCG,0.8445091247558594,tp,0,0.0683,0,-9.0,0.0,1435000000.0,517000000.0,-0.02
27-10-2022,Q4 2022,PCG,-0.013498306274415839,tp,0,0.0683,0,-10.0,0.0,1435000000.0,517000000.0,-0.02
12-12-2022,Q4 2022,PCG,0.25226306915283203,tp,0,0.0683,0,-19.0,0.0,1435000000.0,517000000.0,-0.02
09-01-2023,Q1 2023,PCG,-0.07740116119384588,tp,1,0.003,0,-24.0,1.0,2020000000.0,572000000.0,0.0
03-03-2023,Q1 2023,PCG,0.2999753952026367,tp,1,0.003,0,-5.0,1.0,2020000000.0,572000000.0,0.0
30-03-2023,Q1 2023,PCG,-0.12692832946777344,tp,1,0.003,1,1.0,1.0,2020000000.0,572000000.0,0.0
12-09-2023,Q3 2023,PCG,-0.05399513244628906,tp,1,0.053,0,-16.0,1.0,1647000000.0,351000000.0,-0.03
30-04-2024,Q2 2024,PCG,-0.115203857421875,tp,0,0.071,0,-4.0,1.0,2549000000.0,524000000.0,0.01
15-08-2024,Q3 2024,PCG,0.018041610717773438,tp,0,0.0744,0,-67.0,1.0,2466000000.0,579000000.0,0.04
02-12-2024,Q4 2024,PCG,-0.24232864379882812,tp,0,0.0250999999999999,0,-4.0,1.0,2331000000.0,674000000.0,0.0002
